synthetic_date,trajectory_id,nearest_real_index,euclidean_distance_to_nearest_real,is_exact_duplicate,is_near_duplicate
SYNTH-T034_L90_POS-D057,T034_L90_POS,289,4.444875983161864,0,0
SYNTH-T034_L90_POS-D058,T034_L90_POS,288,4.248547214815484,0,0
SYNTH-T034_L90_POS-D059,T034_L90_POS,657,4.219853530730168,0,0
SYNTH-T034_L90_POS-D060,T034_L90_POS,657,3.8883258465559813,0,0
SYNTH-T034_L90_POS-D061,T034_L90_POS,657,4.357326572094688,0,0
SYNTH-T034_L90_POS-D062,T034_L90_POS,657,5.136126489038032,0,0
SYNTH-T034_L90_POS-D063,T034_L90_POS,658,4.3057431703368065,0,0
SYNTH-T034_L90_POS-D064,T034_L90_POS,664,3.7058603605497575,0,0
SYNTH-T034_L90_POS-D065,T034_L90_POS,664,4.043786696028364,0,0
SYNTH-T034_L90_POS-D066,T034_L90_POS,675,5.078680211742468,0,0
SYNTH-T034_L90_POS-D067,T034_L90_POS,675,5.101456024649166,0,0
SYNTH-T034_L90_POS-D068,T034_L90_POS,673,5.032974510455939,0,0
SYNTH-T034_L90_POS-D069,T034_L90_POS,288,4.683836384038986,0,0
SYNTH-T034_L90_POS-D070,T034_L90_POS,288,4.578510468023859,0,0
SYNTH-T034_L90_POS-D071,T034_L90_POS,653,4.758277573314657,0,0
SYNTH-T034_L90_POS-D072,T034_L90_POS,61,5.1102073881433725,0,0
SYNTH-T034_L90_POS-D073,T034_L90_POS,61,5.290658712464825,0,0
SYNTH-T034_L90_POS-D074,T034_L90_POS,660,4.329923861023176,0,0
SYNTH-T034_L90_POS-D075,T034_L90_POS,653,4.767192992953775,0,0
SYNTH-T034_L90_POS-D076,T034_L90_POS,653,4.758087330043474,0,0
SYNTH-T034_L90_POS-D077,T034_L90_POS,193,4.359684089887451,0,0
SYNTH-T034_L90_POS-D078,T034_L90_POS,658,4.442736233251116,0,0
SYNTH-T034_L90_POS-D079,T034_L90_POS,258,4.898902694862031,0,0
SYNTH-T034_L90_POS-D080,T034_L90_POS,254,4.316364434394137,0,0
SYNTH-T034_L90_POS-D081,T034_L90_POS,505,4.263850109935237,0,0
SYNTH-T034_L90_POS-D082,T034_L90_POS,200,3.8599275304117455,0,0
SYNTH-T034_L90_POS-D083,T034_L90_POS,518,4.178904407651597,0,0
SYNTH-T034_L90_POS-D084,T034_L90_POS,505,3.891516386341743,0,0
SYNTH-T034_L90_POS-D085,T034_L90_POS,518,4.182140242727594,0,0
SYNTH-T034_L90_POS-D086,T034_L90_POS,200,4.429178272405578,0,0
SYNTH-T034_L90_POS-D087,T034_L90_POS,193,3.6787904453213955,0,0
SYNTH-T034_L90_POS-D088,T034_L90_POS,638,4.1580778011309105,0,0
SYNTH-T034_L90_POS-D089,T034_L90_POS,249,4.075102019297655,0,0
SYNTH-T034_L90_POS-D090,T034_L90_POS,249,4.4180334867761,0,0
SYNTH-T035_L90_WIN-D001,T035_L90_WIN,0,4.309965165028287,0,0
SYNTH-T035_L90_WIN-D002,T035_L90_WIN,18,3.8919303346696217,0,0
SYNTH-T035_L90_WIN-D003,T035_L90_WIN,375,3.614648895644999,0,0
SYNTH-T035_L90_WIN-D004,T035_L90_WIN,20,3.095269214364779,0,0
SYNTH-T035_L90_WIN-D005,T035_L90_WIN,703,2.8170307903084306,0,0
SYNTH-T035_L90_WIN-D006,T035_L90_WIN,703,2.8207873425065966,0,0
SYNTH-T035_L90_WIN-D007,T035_L90_WIN,21,3.4317225871914414,0,0
SYNTH-T035_L90_WIN-D008,T035_L90_WIN,61,3.840959731054781,0,0
SYNTH-T035_L90_WIN-D009,T035_L90_WIN,61,3.715840336442042,0,0
SYNTH-T035_L90_WIN-D010,T035_L90_WIN,61,3.916110541648876,0,0
SYNTH-T035_L90_WIN-D011,T035_L90_WIN,61,4.941664340953966,0,0
SYNTH-T035_L90_WIN-D012,T035_L90_WIN,62,3.408350977720831,0,0
SYNTH-T035_L90_WIN-D013,T035_L90_WIN,61,3.4617249267894703,0,0
SYNTH-T035_L90_WIN-D014,T035_L90_WIN,68,3.997787047425826,0,0
SYNTH-T035_L90_WIN-D015,T035_L90_WIN,67,3.959431811104615,0,0
SYNTH-T035_L90_WIN-D016,T035_L90_WIN,575,3.1876642418290766,0,0
SYNTH-T035_L90_WIN-D017,T035_L90_WIN,76,3.285333237559384,0,0
SYNTH-T035_L90_WIN-D018,T035_L90_WIN,76,3.5438315412382386,0,0
SYNTH-T035_L90_WIN-D019,T035_L90_WIN,69,3.1308617843386903,0,0
SYNTH-T035_L90_WIN-D020,T035_L90_WIN,632,2.9467684610879035,0,0
SYNTH-T035_L90_WIN-D021,T035_L90_WIN,75,3.4104880225280536,0,0
SYNTH-T035_L90_WIN-D022,T035_L90_WIN,575,3.5923105333092242,0,0
SYNTH-T035_L90_WIN-D023,T035_L90_WIN,632,3.2752365185086925,0,0
SYNTH-T035_L90_WIN-D024,T035_L90_WIN,633,3.242749793838213,0,0
SYNTH-T035_L90_WIN-D025,T035_L90_WIN,633,3.7697036177799665,0,0
SYNTH-T035_L90_WIN-D026,T035_L90_WIN,633,3.9537612586709843,0,0
SYNTH-T035_L90_WIN-D027,T035_L90_WIN,633,4.023637028950621,0,0
SYNTH-T035_L90_WIN-D028,T035_L90_WIN,633,4.414308352597868,0,0
SYNTH-T035_L90_WIN-D029,T035_L90_WIN,76,4.403615765181997,0,0
SYNTH-T035_L90_WIN-D030,T035_L90_WIN,54,3.489156087977862,0,0
SYNTH-T035_L90_WIN-D031,T035_L90_WIN,632,3.596907138316854,0,0
SYNTH-T035_L90_WIN-D032,T035_L90_WIN,640,4.06141824833186,0,0
SYNTH-T035_L90_WIN-D033,T035_L90_WIN,645,4.614790237554622,0,0
SYNTH-T035_L90_WIN-D034,T035_L90_WIN,724,5.146648393107219,0,0
SYNTH-T035_L90_WIN-D035,T035_L90_WIN,644,4.786089207254745,0,0
SYNTH-T035_L90_WIN-D036,T035_L90_WIN,726,4.392967872549969,0,0
SYNTH-T035_L90_WIN-D037,T035_L90_WIN,703,4.0141971819334845,0,0
SYNTH-T035_L90_WIN-D038,T035_L90_WIN,412,4.19772756112685,0,0
SYNTH-T035_L90_WIN-D039,T035_L90_WIN,708,3.5338417070472423,0,0
SYNTH-T035_L90_WIN-D040,T035_L90_WIN,709,3.5433876784102996,0,0
SYNTH-T035_L90_WIN-D041,T035_L90_WIN,17,3.927734320976924,0,0
SYNTH-T035_L90_WIN-D042,T035_L90_WIN,726,4.334499415405501,0,0
SYNTH-T035_L90_WIN-D043,T035_L90_WIN,726,4.562875130729262,0,0
SYNTH-T035_L90_WIN-D044,T035_L90_WIN,726,5.103617729205464,0,0
SYNTH-T035_L90_WIN-D045,T035_L90_WIN,345,5.492438020133062,0,0
SYNTH-T035_L90_WIN-D046,T035_L90_WIN,345,6.224330946279053,0,0
SYNTH-T035_L90_WIN-D047,T035_L90_WIN,728,5.225614374544349,0,0
SYNTH-T035_L90_WIN-D048,T035_L90_WIN,727,4.986499529315441,0,0
SYNTH-T035_L90_WIN-D049,T035_L90_WIN,16,4.83146534778949,0,0
SYNTH-T035_L90_WIN-D050,T035_L90_WIN,342,3.8287333488500597,0,0
SYNTH-T035_L90_WIN-D051,T035_L90_WIN,20,3.755909322343391,0,0
SYNTH-T035_L90_WIN-D052,T035_L90_WIN,344,3.6331554326972806,0,0
SYNTH-T035_L90_WIN-D053,T035_L90_WIN,703,3.462813925711085,0,0
SYNTH-T035_L90_WIN-D054,T035_L90_WIN,702,3.7278198368089215,0,0
SYNTH-T035_L90_WIN-D055,T035_L90_WIN,403,3.9685315005224306,0,0
SYNTH-T035_L90_WIN-D056,T035_L90_WIN,707,3.9951159210351332,0,0
SYNTH-T035_L90_WIN-D057,T035_L90_WIN,703,3.041040721152674,0,0
SYNTH-T035_L90_WIN-D058,T035_L90_WIN,703,3.1356942293786627,0,0
SYNTH-T035_L90_WIN-D059,T035_L90_WIN,703,3.095978742877907,0,0
SYNTH-T035_L90_WIN-D060,T035_L90_WIN,703,2.830612144821026,0,0
SYNTH-T035_L90_WIN-D061,T035_L90_WIN,703,2.951352878697332,0,0
SYNTH-T035_L90_WIN-D062,T035_L90_WIN,703,2.9278007881112376,0,0
SYNTH-T035_L90_WIN-D063,T035_L90_WIN,703,3.0728011915525304,0,0
SYNTH-T035_L90_WIN-D064,T035_L90_WIN,703,3.299600906737773,0,0
SYNTH-T035_L90_WIN-D065,T035_L90_WIN,344,4.122675267648455,0,0
SYNTH-T035_L90_WIN-D066,T035_L90_WIN,18,3.854005377235083,0,0
SYNTH-T035_L90_WIN-D067,T035_L90_WIN,375,3.7118629278115822,0,0
SYNTH-T035_L90_WIN-D068,T035_L90_WIN,398,4.957799076435253,0,0
SYNTH-T035_L90_WIN-D069,T035_L90_WIN,61,4.85672957341597,0,0
SYNTH-T035_L90_WIN-D070,T035_L90_WIN,61,5.193215406319678,0,0
SYNTH-T035_L90_WIN-D071,T035_L90_WIN,61,5.838110544047448,0,0
SYNTH-T035_L90_WIN-D072,T035_L90_WIN,61,4.770598286864857,0,0
SYNTH-T035_L90_WIN-D073,T035_L90_WIN,61,4.81207650821607,0,0
SYNTH-T035_L90_WIN-D074,T035_L90_WIN,67,4.327363161465958,0,0
SYNTH-T035_L90_WIN-D075,T035_L90_WIN,67,3.8460723792366767,0,0
SYNTH-T035_L90_WIN-D076,T035_L90_WIN,68,3.533191714500436,0,0
SYNTH-T035_L90_WIN-D077,T035_L90_WIN,87,3.5872034179001315,0,0
SYNTH-T035_L90_WIN-D078,T035_L90_WIN,67,3.411026778381946,0,0
SYNTH-T035_L90_WIN-D079,T035_L90_WIN,632,3.116303149541731,0,0
SYNTH-T035_L90_WIN-D080,T035_L90_WIN,633,2.9968812132603384,0,0
SYNTH-T035_L90_WIN-D081,T035_L90_WIN,633,3.6101531808031946,0,0
SYNTH-T035_L90_WIN-D082,T035_L90_WIN,640,3.8202698181963326,0,0
SYNTH-T035_L90_WIN-D083,T035_L90_WIN,68,4.013077633248,0,0
SYNTH-T035_L90_WIN-D084,T035_L90_WIN,505,4.058456081473477,0,0
SYNTH-T035_L90_WIN-D085,T035_L90_WIN,505,4.056227237941903,0,0
SYNTH-T035_L90_WIN-D086,T035_L90_WIN,505,4.309216856053299,0,0
SYNTH-T035_L90_WIN-D087,T035_L90_WIN,505,4.007789221551108,0,0
SYNTH-T035_L90_WIN-D088,T035_L90_WIN,575,3.337366403963906,0,0
SYNTH-T035_L90_WIN-D089,T035_L90_WIN,575,3.2196778693138355,0,0
SYNTH-T035_L90_WIN-D090,T035_L90_WIN,632,2.8800498211405734,0,0
