trajectory_id,step_idx,synthetic_date,nearest_real_distance,is_outlier_flag
T035_L90_WIN,18,SYNTH-T035_L90_WIN-D019,3.1308617843386903,0
T035_L90_WIN,19,SYNTH-T035_L90_WIN-D020,2.9467684610879035,0
T035_L90_WIN,20,SYNTH-T035_L90_WIN-D021,3.4104880225280536,0
T035_L90_WIN,21,SYNTH-T035_L90_WIN-D022,3.5923105333092242,0
T035_L90_WIN,22,SYNTH-T035_L90_WIN-D023,3.2752365185086925,0
T035_L90_WIN,23,SYNTH-T035_L90_WIN-D024,3.242749793838213,0
T035_L90_WIN,24,SYNTH-T035_L90_WIN-D025,3.7697036177799665,0
T035_L90_WIN,25,SYNTH-T035_L90_WIN-D026,3.9537612586709843,0
T035_L90_WIN,26,SYNTH-T035_L90_WIN-D027,4.023637028950621,0
T035_L90_WIN,27,SYNTH-T035_L90_WIN-D028,4.414308352597868,0
T035_L90_WIN,28,SYNTH-T035_L90_WIN-D029,4.403615765181997,0
T035_L90_WIN,29,SYNTH-T035_L90_WIN-D030,3.489156087977862,0
T035_L90_WIN,30,SYNTH-T035_L90_WIN-D031,3.596907138316854,0
T035_L90_WIN,31,SYNTH-T035_L90_WIN-D032,4.06141824833186,0
T035_L90_WIN,32,SYNTH-T035_L90_WIN-D033,4.614790237554622,0
T035_L90_WIN,33,SYNTH-T035_L90_WIN-D034,5.146648393107219,1
T035_L90_WIN,34,SYNTH-T035_L90_WIN-D035,4.786089207254745,0
T035_L90_WIN,35,SYNTH-T035_L90_WIN-D036,4.392967872549969,0
T035_L90_WIN,36,SYNTH-T035_L90_WIN-D037,4.0141971819334845,0
T035_L90_WIN,37,SYNTH-T035_L90_WIN-D038,4.19772756112685,0
T035_L90_WIN,38,SYNTH-T035_L90_WIN-D039,3.5338417070472423,0
T035_L90_WIN,39,SYNTH-T035_L90_WIN-D040,3.5433876784102996,0
T035_L90_WIN,40,SYNTH-T035_L90_WIN-D041,3.927734320976924,0
T035_L90_WIN,41,SYNTH-T035_L90_WIN-D042,4.334499415405501,0
T035_L90_WIN,42,SYNTH-T035_L90_WIN-D043,4.562875130729262,0
T035_L90_WIN,43,SYNTH-T035_L90_WIN-D044,5.103617729205464,1
T035_L90_WIN,44,SYNTH-T035_L90_WIN-D045,5.492438020133062,1
T035_L90_WIN,45,SYNTH-T035_L90_WIN-D046,6.224330946279053,1
T035_L90_WIN,46,SYNTH-T035_L90_WIN-D047,5.225614374544349,1
T035_L90_WIN,47,SYNTH-T035_L90_WIN-D048,4.986499529315441,1
T035_L90_WIN,48,SYNTH-T035_L90_WIN-D049,4.83146534778949,0
T035_L90_WIN,49,SYNTH-T035_L90_WIN-D050,3.8287333488500597,0
T035_L90_WIN,50,SYNTH-T035_L90_WIN-D051,3.755909322343391,0
T035_L90_WIN,51,SYNTH-T035_L90_WIN-D052,3.6331554326972806,0
T035_L90_WIN,52,SYNTH-T035_L90_WIN-D053,3.462813925711085,0
T035_L90_WIN,53,SYNTH-T035_L90_WIN-D054,3.7278198368089215,0
T035_L90_WIN,54,SYNTH-T035_L90_WIN-D055,3.9685315005224306,0
T035_L90_WIN,55,SYNTH-T035_L90_WIN-D056,3.9951159210351332,0
T035_L90_WIN,56,SYNTH-T035_L90_WIN-D057,3.041040721152674,0
T035_L90_WIN,57,SYNTH-T035_L90_WIN-D058,3.1356942293786627,0
T035_L90_WIN,58,SYNTH-T035_L90_WIN-D059,3.095978742877907,0
T035_L90_WIN,59,SYNTH-T035_L90_WIN-D060,2.830612144821026,0
T035_L90_WIN,60,SYNTH-T035_L90_WIN-D061,2.951352878697332,0
T035_L90_WIN,61,SYNTH-T035_L90_WIN-D062,2.9278007881112376,0
T035_L90_WIN,62,SYNTH-T035_L90_WIN-D063,3.0728011915525304,0
T035_L90_WIN,63,SYNTH-T035_L90_WIN-D064,3.299600906737773,0
T035_L90_WIN,64,SYNTH-T035_L90_WIN-D065,4.122675267648455,0
T035_L90_WIN,65,SYNTH-T035_L90_WIN-D066,3.854005377235083,0
T035_L90_WIN,66,SYNTH-T035_L90_WIN-D067,3.7118629278115822,0
T035_L90_WIN,67,SYNTH-T035_L90_WIN-D068,4.957799076435253,1
T035_L90_WIN,68,SYNTH-T035_L90_WIN-D069,4.85672957341597,0
T035_L90_WIN,69,SYNTH-T035_L90_WIN-D070,5.193215406319678,1
T035_L90_WIN,70,SYNTH-T035_L90_WIN-D071,5.838110544047448,1
T035_L90_WIN,71,SYNTH-T035_L90_WIN-D072,4.770598286864857,0
T035_L90_WIN,72,SYNTH-T035_L90_WIN-D073,4.81207650821607,0
T035_L90_WIN,73,SYNTH-T035_L90_WIN-D074,4.327363161465958,0
T035_L90_WIN,74,SYNTH-T035_L90_WIN-D075,3.8460723792366767,0
T035_L90_WIN,75,SYNTH-T035_L90_WIN-D076,3.533191714500436,0
T035_L90_WIN,76,SYNTH-T035_L90_WIN-D077,3.5872034179001315,0
T035_L90_WIN,77,SYNTH-T035_L90_WIN-D078,3.411026778381946,0
T035_L90_WIN,78,SYNTH-T035_L90_WIN-D079,3.116303149541731,0
T035_L90_WIN,79,SYNTH-T035_L90_WIN-D080,2.9968812132603384,0
T035_L90_WIN,80,SYNTH-T035_L90_WIN-D081,3.6101531808031946,0
T035_L90_WIN,81,SYNTH-T035_L90_WIN-D082,3.8202698181963326,0
T035_L90_WIN,82,SYNTH-T035_L90_WIN-D083,4.013077633248,0
T035_L90_WIN,83,SYNTH-T035_L90_WIN-D084,4.058456081473477,0
T035_L90_WIN,84,SYNTH-T035_L90_WIN-D085,4.056227237941903,0
T035_L90_WIN,85,SYNTH-T035_L90_WIN-D086,4.309216856053299,0
T035_L90_WIN,86,SYNTH-T035_L90_WIN-D087,4.007789221551108,0
T035_L90_WIN,87,SYNTH-T035_L90_WIN-D088,3.337366403963906,0
T035_L90_WIN,88,SYNTH-T035_L90_WIN-D089,3.2196778693138355,0
T035_L90_WIN,89,SYNTH-T035_L90_WIN-D090,2.8800498211405734,0
